+-----------------+-------------+----------------+------------------------+
| Количество эпох | Размер окна | Норма обучения |    Суммарная ошибка    |
|      14000      |      4      |      0,7       | 5,1210546616213474e-05 |
|      14000      |      4      |      0,75      | 3,205324844226276e-05  |
|      14000      |      4      |      0,8       | 2,0109162131030677e-05 |
|      14000      |      4      |      0,85      | 1,6304673416358143e-05 |
|      14000      |      4      |      0,9       | 1,4887560478674316e-05 |
|      14000      |      4      |      0,95      | 1,3178942660744097e-05 |
|      14000      |      4      |      1,0       | 1,5432601935905627e-05 |
|      14000      |      5      |      0,05      |   0,8973316246373088   |
|      14000      |      5      |      0,1       |  0,08831321568096795   |
|      14000      |      5      |      0,15      | 0,0073661271453132286  |
|      14000      |      5      |      0,2       | 0,0012708058861226077  |
|      14000      |      5      |      0,25      | 0,00011244626900430481 |
|      14000      |      5      |      0,3       | 6,000890062260721e-05  |
|      14000      |      5      |      0,35      | 2,4027358827477845e-05 |
|      14000      |      5      |      0,4       | 7,903600164594533e-06  |
|      14000      |      5      |      0,45      | 3,780468339116576e-06  |
|      14000      |      5      |      0,5       | 1,909291152605629e-06  |
|      14000      |      5      |      0,55      | 1,979943140888216e-06  |
|      14000      |      5      |      0,6       |  1,10469702044077e-06  |
|      14000      |      5      |      0,65      | 4,428228765698761e-07  |
|      14000      |      5      |      0,7       | 5,574863361240638e-07  |
|      14000      |      5      |      0,75      | 3,346868826643807e-07  |
|      14000      |      5      |      0,8       | 2,2159290515324895e-07 |
|      14000      |      5      |      0,85      | 2,0349721693193755e-07 |
|      14000      |      5      |      0,9       | 1,0824777363499126e-07 |
|      14000      |      5      |      0,95      | 1,7679608755119757e-07 |
|      14000      |      5      |      1,0       | 3,4856389695750663e-06 |
|      14000      |      6      |      0,05      |  0,48326638846703396   |
|      14000      |      6      |      0,1       |  0,01974461565167528   |
|      14000      |      6      |      0,15      | 0,0004683727942056398  |
|      14000      |      6      |      0,2       | 0,00013755185709966058 |
|      14000      |      6      |      0,25      | 1,1584966051647728e-05 |
|      14000      |      6      |      0,3       | 4,574883165916327e-06  |
|      14000      |      6      |      0,35      | 6,900418332199888e-07  |
|      14000      |      6      |      0,4       | 2,976126817401596e-07  |
|      14000      |      6      |      0,45      | 1,1327456290467722e-07 |
|      14000      |      6      |      0,5       | 1,462496997949781e-07  |
|      14000      |      6      |      0,55      | 6,735438364523912e-08  |
|      14000      |      6      |      0,6       | 2,621378907423495e-08  |
|      14000      |      6      |      0,65      | 2,2200480697453918e-08 |
|      14000      |      6      |      0,7       | 1,648744990825614e-08  |
|      14000      |      6      |      0,75      | 7,672533608423952e-09  |
|      14000      |      6      |      0,8       |  6,38085234678628e-09  |
|      14000      |      6      |      0,85      | 2,7734671369118316e-09 |
|      14000      |      6      |      0,9       | 1,5411912717583844e-10 |
|      14000      |      6      |      0,95      |  9,72784652393217e-13  |
|      14000      |      6      |      1,0       |          nan           |
|      14000      |      7      |      0,05      |   0,2967325268158872   |
|      14000      |      7      |      0,1       |  0,014768542800671927  |
|      14000      |      7      |      0,15      | 0,0007429494646377259  |
|      14000      |      7      |      0,2       | 8,116270799100829e-05  |
|      14000      |      7      |      0,25      | 1,1232216297607412e-05 |
|      14000      |      7      |      0,3       | 3,4103278557581053e-07 |
|      14000      |      7      |      0,35      | 5,238490241313395e-07  |
|      14000      |      7      |      0,4       | 1,4960291041581857e-07 |
|      14000      |      7      |      0,45      | 7,222888530077696e-08  |
|      14000      |      7      |      0,5       | 2,242033732954723e-08  |
|      14000      |      7      |      0,55      | 1,9310428717729328e-08 |
|      14000      |      7      |      0,6       | 7,844340005174713e-09  |
|      14000      |      7      |      0,65      | 5,114375989260844e-09  |
|      14000      |      7      |      0,7       | 4,683661001752295e-09  |
|      14000      |      7      |      0,75      | 1,8150900797827784e-09 |
|      14000      |      7      |      0,8       | 1,0523577418144274e-08 |
|      14000      |      7      |      0,85      |  1,96764443488361e-05  |
|      14000      |      7      |      0,9       |          nan           |
|      14000      |      7      |      0,95      |          nan           |
|      14000      |      7      |      1,0       |          nan           |
|      14000      |      8      |      0,05      |  0,41966198301864843   |
|      14000      |      8      |      0,1       |  0,024602133927998173  |
|      14000      |      8      |      0,15      | 0,0005088844870818463  |
|      14000      |      8      |      0,2       | 8,405771557710035e-05  |
|      14000      |      8      |      0,25      | 9,562742409031767e-06  |
|      14000      |      8      |      0,3       | 1,7242541448657463e-06 |
|      14000      |      8      |      0,35      | 2,4766476949513964e-07 |
|      14000      |      8      |      0,4       | 1,9197036286582745e-07 |
|      14000      |      8      |      0,45      | 1,1864930945933492e-07 |
|      14000      |      8      |      0,5       | 3,779029116389069e-08  |
|      14000      |      8      |      0,55      |  3,77542268785489e-08  |
|      14000      |      8      |      0,6       |  9,36056595738583e-09  |
|      14000      |      8      |      0,65      | 5,473286756503944e-09  |
|      14000      |      8      |      0,7       | 3,952590078809516e-09  |
|      14000      |      8      |      0,75      | 3,402274556139977e-11  |
|      14000      |      8      |      0,8       | 7,406024813182513e-13  |
|      14000      |      8      |      0,85      |          nan           |
|      14000      |      8      |      0,9       |          nan           |
|      14000      |      8      |      0,95      |          nan           |
|      14000      |      8      |      1,0       |          nan           |
|      12000      |      2      |      0,05      |   3,179627763197696    |
|      12000      |      2      |      0,1       |   2,870847196278751    |
|      12000      |      2      |      0,15      |   2,4583445082934743   |
|      12000      |      2      |      0,2       |   2,1130506379724094   |
|      12000      |      2      |      0,25      |   1,7858687755193285   |
|      12000      |      2      |      0,3       |   1,8287003355333429   |
|      12000      |      2      |      0,35      |   1,7838318057988496   |
|      12000      |      2      |      0,4       |   1,5836607138454792   |
|      12000      |      2      |      0,45      |   1,448392279504495    |
|      12000      |      2      |      0,5       |   1,4283635624292073   |
|      12000      |      2      |      0,55      |   1,2769698272298977   |
|      12000      |      2      |      0,6       |   1,2227280012369783   |
|      12000      |      2      |      0,65      |   1,1193133197858047   |
|      12000      |      2      |      0,7       |   1,1951558692584572   |
|      12000      |      2      |      0,75      |   0,9824683864621155   |
|      12000      |      2      |      0,8       |   1,271893451190014    |
|      12000      |      2      |      0,85      |   1,1332414315985193   |
|      12000      |      2      |      0,9       |   1,079880997523596    |
|      12000      |      2      |      0,95      |   0,9137647532928836   |
|      12000      |      2      |      1,0       |   0,930384291186296    |
|      12000      |      3      |      0,05      |   2,2589344857282243   |
|      12000      |      3      |      0,1       |   2,044888474914609    |
|      12000      |      3      |      0,15      |   1,0928461802760274   |
|      12000      |      3      |      0,2       |   0,5758613926300974   |
|      12000      |      3      |      0,25      |   0,3189821123001933   |
|      12000      |      3      |      0,3       |  0,19485299882490292   |
|      12000      |      3      |      0,35      |  0,15784578010484088   |
|      12000      |      3      |      0,4       |  0,12371676413133446   |
|      12000      |      3      |      0,45      |  0,05419373814935985   |
|      12000      |      3      |      0,5       |  0,06059938733214134   |
|      12000      |      3      |      0,55      |  0,031114273046744002  |
|      12000      |      3      |      0,6       |  0,04286582290142938   |
|      12000      |      3      |      0,65      |  0,02549413711481567   |
|      12000      |      3      |      0,7       |  0,03071303403866263   |
|      12000      |      3      |      0,75      |  0,03837662802177188   |
|      12000      |      3      |      0,8       |  0,022804626100991182  |
|      12000      |      3      |      0,85      |  0,018742902595935716  |
|      12000      |      3      |      0,9       |  0,025737010870071575  |
|      12000      |      3      |      0,95      |  0,018381025624022416  |
|      12000      |      3      |      1,0       |  0,023990272582470867  |
|      12000      |      4      |      0,05      |   1,3653551942727626   |
|      12000      |      4      |      0,1       |   0,3711721789041199   |
|      12000      |      4      |      0,15      |  0,15855879875036735   |
|      12000      |      4      |      0,2       |  0,027807692981384587  |
|      12000      |      4      |      0,25      |  0,013864667823105688  |
|      12000      |      4      |      0,3       |  0,010409852199077705  |
|      12000      |      4      |      0,35      | 0,0016344419576056178  |
|      12000      |      4      |      0,4       | 0,0032161913292350036  |
|      12000      |      4      |      0,45      |  0,001798950581645764  |
|      12000      |      4      |      0,5       | 0,0007318486446838472  |
|      12000      |      4      |      0,55      | 0,0006129827653225789  |
|      12000      |      4      |      0,6       | 0,0005346837783734451  |
|      12000      |      4      |      0,65      | 0,0002762945961786745  |
|      12000      |      4      |      0,7       |  0,000324803711089338  |
|      12000      |      4      |      0,75      | 0,00019433845699254202 |
|      12000      |      4      |      0,8       |  0,000244664543212497  |
|      12000      |      4      |      0,85      | 0,00019573233927858716 |
|      12000      |      4      |      0,9       | 0,00022401266113844761 |
|      12000      |      4      |      0,95      | 0,0002101312903565998  |
|      12000      |      4      |      1,0       | 0,00015998986181231715 |
|      12000      |      5      |      0,05      |   0,9784591592052435   |
|      12000      |      5      |      0,1       |  0,09386328283807883   |
|      12000      |      5      |      0,15      |  0,027811156465977722  |
|      12000      |      5      |      0,2       | 0,0031784829095253936  |
|      12000      |      5      |      0,25      | 0,0004642066105206669  |
|      12000      |      5      |      0,3       | 0,0002270027274845295  |
|      12000      |      5      |      0,35      | 9,529022758063018e-05  |
|      12000      |      5      |      0,4       | 3,022673757375068e-05  |
|      12000      |      5      |      0,45      | 3,427683489379683e-05  |
|      12000      |      5      |      0,5       | 2,0676720576801427e-05 |
|      12000      |      5      |      0,55      | 8,270055063365387e-06  |
|      12000      |      5      |      0,6       | 9,412910635060233e-06  |
|      12000      |      5      |      0,65      | 5,354915798766507e-06  |
|      12000      |      5      |      0,7       | 3,719219317917859e-06  |
|      12000      |      5      |      0,75      | 2,1988621766093706e-06 |
|      12000      |      5      |      0,8       | 2,507031332923923e-06  |
|      12000      |      5      |      0,85      | 2,5122663912092068e-06 |
|      12000      |      5      |      0,9       | 1,922606926956385e-06  |
|      12000      |      5      |      0,95      | 2,820834723665215e-06  |
|      12000      |      5      |      1,0       | 4,292014086114915e-05  |
|      12000      |      6      |      0,05      |  0,41325374251871644   |
|      12000      |      6      |      0,1       |  0,046147601396628206  |
|      12000      |      6      |      0,15      | 0,0029398504390468205  |
|      12000      |      6      |      0,2       | 0,0006527637994945824  |
|      12000      |      6      |      0,25      | 0,00014448914313430942 |
|      12000      |      6      |      0,3       | 3,0990547654992644e-05 |
|      12000      |      6      |      0,35      | 1,1373154960979378e-05 |
|      12000      |      6      |      0,4       | 5,193737554593481e-06  |
|      12000      |      6      |      0,45      | 3,519839199076079e-06  |
|      12000      |      6      |      0,5       | 1,1648935247823699e-06 |
|      12000      |      6      |      0,55      | 9,692729701837818e-07  |
|      12000      |      6      |      0,6       |  7,60821256174208e-07  |
|      12000      |      6      |      0,65      | 3,3454064268017844e-07 |
|      12000      |      6      |      0,7       | 2,115630031680295e-07  |
|      12000      |      6      |      0,75      | 1,6565665662952106e-07 |
|      12000      |      6      |      0,8       |  1,8719328121033e-07   |
|      12000      |      6      |      0,85      | 8,825293085797377e-08  |
|      12000      |      6      |      0,9       | 8,503569938901234e-09  |
|      12000      |      6      |      0,95      | 2,8380291085692257e-12 |
|      12000      |      6      |      1,0       |          nan           |
|      12000      |      7      |      0,05      |   0,6675375964732637   |
|      12000      |      7      |      0,1       |  0,018259790831861147  |
|      12000      |      7      |      0,15      |  0,003481251632549337  |
|      12000      |      7      |      0,2       | 0,00025512621516334005 |
|      12000      |      7      |      0,25      | 3,221510861323171e-05  |
|      12000      |      7      |      0,3       | 2,1034046697659224e-05 |
|      12000      |      7      |      0,35      | 7,470153682679154e-06  |
|      12000      |      7      |      0,4       | 2,1209410041209105e-06 |
|      12000      |      7      |      0,45      | 2,492740437735671e-07  |
|      12000      |      7      |      0,5       |  4,20004964910833e-07  |
|      12000      |      7      |      0,55      | 2,3562134204183073e-07 |
|      12000      |      7      |      0,6       | 1,815571641276537e-07  |
|      12000      |      7      |      0,65      | 1,4750000514321462e-07 |
|      12000      |      7      |      0,7       | 2,440640115729952e-08  |
|      12000      |      7      |      0,75      | 2,481009559687299e-08  |
|      12000      |      7      |      0,8       | 1,537425605553021e-07  |
|      12000      |      7      |      0,85      | 1,782347427824546e-05  |
|      12000      |      7      |      0,9       |          nan           |
|      12000      |      7      |      0,95      |          nan           |
|      12000      |      7      |      1,0       |          nan           |
|      12000      |      8      |      0,05      |   0,2890294079901899   |
|      12000      |      8      |      0,1       |  0,044033039250661425  |
|      12000      |      8      |      0,15      |  0,005698360384908689  |
|      12000      |      8      |      0,2       | 0,0004355507336704985  |
|      12000      |      8      |      0,25      | 8,438508796636785e-05  |
|      12000      |      8      |      0,3       | 1,5211959048139112e-05 |
|      12000      |      8      |      0,35      | 2,780690667152081e-06  |
|      12000      |      8      |      0,4       | 2,245951379849679e-06  |
|      12000      |      8      |      0,45      | 1,8780798892006334e-06 |
|      12000      |      8      |      0,5       | 9,376521368278486e-07  |
|      12000      |      8      |      0,55      | 2,7836052181252704e-07 |
|      12000      |      8      |      0,6       | 4,602965054485193e-07  |
|      12000      |      8      |      0,65      | 1,0877675804240343e-07 |
|      12000      |      8      |      0,7       | 1,0951525007367125e-07 |
|      12000      |      8      |      0,75      | 1,3935473857017476e-09 |
|      12000      |      8      |      0,8       | 2,214816767760184e-12  |
|      12000      |      8      |      0,85      |          nan           |
|      12000      |      8      |      0,9       |          nan           |
|      12000      |      8      |      0,95      |          nan           |
|      12000      |      8      |      1,0       |          nan           |
|      10000      |      2      |      0,05      |   3,157317716375281    |
|      10000      |      2      |      0,1       |   2,8585059166395634   |
|      10000      |      2      |      0,15      |   2,6061914076891117   |
|      10000      |      2      |      0,2       |   2,410646824328951    |
|      10000      |      2      |      0,25      |   2,103584765733973    |
|      10000      |      2      |      0,3       |   1,9926450797932593   |
|      10000      |      2      |      0,35      |   1,9526432513515826   |
|      10000      |      2      |      0,4       |   1,7384939631059664   |
|      10000      |      2      |      0,45      |   1,5445431499730913   |
|      10000      |      2      |      0,5       |   1,5831913084397122   |
|      10000      |      2      |      0,55      |   1,6521348486297467   |
|      10000      |      2      |      0,6       |   1,3223691500389667   |
|      10000      |      2      |      0,65      |   1,4018205549322367   |
|      10000      |      2      |      0,7       |   1,3636646846819718   |
|      10000      |      2      |      0,75      |   1,3836125690701069   |
|      10000      |      2      |      0,8       |   1,3299085013794074   |
|      10000      |      2      |      0,85      |   1,3943779260663487   |
|      10000      |      2      |      0,9       |   1,3700529278871956   |
|      10000      |      2      |      0,95      |   1,2479875625663963   |
|      10000      |      2      |      1,0       |   1,2466170328780595   |
|      10000      |      3      |      0,05      |   2,974467066856384    |
|      10000      |      3      |      0,1       |   2,316152179107488    |
|      10000      |      3      |      0,15      |   1,7156659171137398   |
|      10000      |      3      |      0,2       |   1,0094943844853383   |
|      10000      |      3      |      0,25      |   0,6381824430281806   |
|      10000      |      3      |      0,3       |  0,38378919309826115   |
|      10000      |      3      |      0,35      |   0,3684942916268523   |
|      10000      |      3      |      0,4       |  0,23213203136072985   |
|      10000      |      3      |      0,45      |   0,1270805514030514   |
|      10000      |      3      |      0,5       |   0,1431964648184979   |
|      10000      |      3      |      0,55      |  0,12539342847115653   |
|      10000      |      3      |      0,6       |   0,1181754996008252   |
|      10000      |      3      |      0,65      |  0,11069845305346207   |
|      10000      |      3      |      0,7       |  0,09131623449843843   |
|      10000      |      3      |      0,75      |  0,08217424447365002   |
|      10000      |      3      |      0,8       |   0,0768367910468374   |
|      10000      |      3      |      0,85      |  0,07748480566540025   |
|      10000      |      3      |      0,9       |  0,06390985237723609   |
|      10000      |      3      |      0,95      |  0,051071443744301614  |
|      10000      |      3      |      1,0       |  0,07854028185063826   |
|      10000      |      4      |      0,05      |   2,2480530865950725   |
|      10000      |      4      |      0,1       |   0,900714112133332    |
|      10000      |      4      |      0,15      |  0,36850198948675694   |
|      10000      |      4      |      0,2       |   0,133929884963514    |
|      10000      |      4      |      0,25      |  0,06494397961637889   |
|      10000      |      4      |      0,3       |  0,02460826450183107   |
|      10000      |      4      |      0,35      |  0,009010468241534363  |
|      10000      |      4      |      0,4       |  0,007257268721262037  |
|      10000      |      4      |      0,45      | 0,0061502412309922365  |
|      10000      |      4      |      0,5       |  0,004451164443390817  |
|      10000      |      4      |      0,55      |  0,004694775796193304  |
|      10000      |      4      |      0,6       | 0,0021404607883908867  |
|      10000      |      4      |      0,65      | 0,0026859904658873613  |
|      10000      |      4      |      0,7       | 0,0010523859849747362  |
|      10000      |      4      |      0,75      | 0,0011378422252000544  |
|      10000      |      4      |      0,8       |  0,001731010996480457  |
|      10000      |      4      |      0,85      | 0,0015347676312132158  |
|      10000      |      4      |      0,9       | 0,0006728392114357459  |
|      10000      |      4      |      0,95      | 0,0009435656343758811  |
|      10000      |      4      |      1,0       | 0,0005779439302249503  |
|      10000      |      5      |      0,05      |   1,9400880448845454   |
|      10000      |      5      |      0,1       |  0,27591299365760585   |
|      10000      |      5      |      0,15      |  0,05750177442506552   |
|      10000      |      5      |      0,2       |  0,013383059275253482  |
|      10000      |      5      |      0,25      |  0,004717235064344825  |
|      10000      |      5      |      0,3       |  0,001760718631685343  |
|      10000      |      5      |      0,35      | 0,0013186728228048198  |
|      10000      |      5      |      0,4       | 0,0007756685788319442  |
|      10000      |      5      |      0,45      | 0,0004189763188148499  |
|      10000      |      5      |      0,5       | 0,00010085314288825086 |
|      10000      |      5      |      0,55      | 0,00017800576529773834 |
|      10000      |      5      |      0,6       | 0,00011448320765011833 |
|      10000      |      5      |      0,65      |  5,13289249396412e-05  |
|      10000      |      5      |      0,7       | 4,7532909989768615e-05 |
|      10000      |      5      |      0,75      | 4,2339398510004715e-05 |
|      10000      |      5      |      0,8       | 5,0978752279757414e-05 |
|      10000      |      5      |      0,85      | 2,9685998741993992e-05 |
|      10000      |      5      |      0,9       | 1,4024289735082988e-05 |
|      10000      |      5      |      0,95      | 1,758002058063775e-05  |
|      10000      |      5      |      1,0       | 0,0003663258760598104  |
|      10000      |      6      |      0,05      |   0,7614556197091799   |
|      10000      |      6      |      0,1       |   0,1885677931910795   |
|      10000      |      6      |      0,15      |  0,007510898682590667  |
|      10000      |      6      |      0,2       |  0,00396165335147864   |
|      10000      |      6      |      0,25      | 0,0007197464744911149  |
|      10000      |      6      |      0,3       | 0,00019387999188796306 |
|      10000      |      6      |      0,35      | 0,00013698276648487986 |
|      10000      |      6      |      0,4       | 5,385929233576746e-05  |
|      10000      |      6      |      0,45      | 3,041284362012998e-05  |
|      10000      |      6      |      0,5       | 8,045250205232348e-06  |
|      10000      |      6      |      0,55      | 2,190256689968389e-05  |
|      10000      |      6      |      0,6       | 8,130898748208729e-06  |
|      10000      |      6      |      0,65      | 4,343994251456589e-06  |
|      10000      |      6      |      0,7       | 3,7868073788246194e-06 |
|      10000      |      6      |      0,75      | 6,883342775500968e-06  |
|      10000      |      6      |      0,8       | 1,9206664496092486e-06 |
|      10000      |      6      |      0,85      | 1,4709499604605104e-06 |
|      10000      |      6      |      0,9       |  1,16532831903063e-07  |
|      10000      |      6      |      0,95      | 1,3607030343949865e-12 |
|      10000      |      6      |      1,0       |          nan           |
|      10000      |      7      |      0,05      |   1,444138546076554    |
|      10000      |      7      |      0,1       |  0,05987960037024791   |
|      10000      |      7      |      0,15      |  0,013430511851735619  |
|      10000      |      7      |      0,2       |  0,000597645915402391  |
|      10000      |      7      |      0,25      | 0,0007155621405593822  |
|      10000      |      7      |      0,3       |  9,44108424095508e-05  |
|      10000      |      7      |      0,35      | 6,114779913575113e-05  |
|      10000      |      7      |      0,4       | 2,0034667000970645e-05 |
|      10000      |      7      |      0,45      | 2,2677800511065113e-05 |
|      10000      |      7      |      0,5       | 1,2816048111089439e-05 |
|      10000      |      7      |      0,55      | 7,561457304481835e-06  |
|      10000      |      7      |      0,6       | 4,685800246387979e-06  |
|      10000      |      7      |      0,65      | 2,708463262396841e-06  |
|      10000      |      7      |      0,7       | 1,4647607509844074e-06 |
|      10000      |      7      |      0,75      | 1,8370688337643527e-06 |
|      10000      |      7      |      0,8       | 2,4831024379960216e-06 |
|      10000      |      7      |      0,85      | 0,0005366760412187567  |
|      10000      |      7      |      0,9       |          nan           |
|      10000      |      7      |      0,95      |          nan           |
|      10000      |      7      |      1,0       |          nan           |
|      10000      |      8      |      0,05      |   1,0254470897828736   |
|      10000      |      8      |      0,1       |  0,12633875190817728   |
|      10000      |      8      |      0,15      |  0,007524601240179191  |
|      10000      |      8      |      0,2       | 0,0017310641846428054  |
|      10000      |      8      |      0,25      |  0,000694151154527488  |
|      10000      |      8      |      0,3       | 0,0001802282323899451  |
|      10000      |      8      |      0,35      |  8,52453698731985e-05  |
|      10000      |      8      |      0,4       | 5,223754663604844e-05  |
|      10000      |      8      |      0,45      | 9,051286196419652e-06  |
|      10000      |      8      |      0,5       | 5,593669209855559e-06  |
|      10000      |      8      |      0,55      | 8,857945458881704e-06  |
|      10000      |      8      |      0,6       | 4,449601718855158e-06  |
|      10000      |      8      |      0,65      | 2,7635662417666287e-06 |
|      10000      |      8      |      0,7       | 2,697639240796971e-06  |
|      10000      |      8      |      0,75      | 7,974612483629951e-08  |
|      10000      |      8      |      0,8       | 4,014063125410567e-13  |
|      10000      |      8      |      0,85      |          nan           |
|      10000      |      8      |      0,9       |          nan           |
|      10000      |      8      |      0,95      |          nan           |
|      10000      |      8      |      1,0       |          nan           |
|       8000      |      2      |      0,05      |   3,2681830157834644   |
|       8000      |      2      |      0,1       |   2,8753464324207356   |
|       8000      |      2      |      0,15      |   2,704711664270098    |
|       8000      |      2      |      0,2       |   2,2970658421592987   |
|       8000      |      2      |      0,25      |   2,2182841246082963   |
|       8000      |      2      |      0,3       |   2,1256016473305763   |
|       8000      |      2      |      0,35      |   1,9379085275811898   |
|       8000      |      2      |      0,4       |   1,9039844766856495   |
|       8000      |      2      |      0,45      |   1,7967191762664836   |
|       8000      |      2      |      0,5       |   1,753790594332425    |
|       8000      |      2      |      0,55      |   1,757321154075653    |
|       8000      |      2      |      0,6       |   1,695504510316525    |
|       8000      |      2      |      0,65      |   1,6464444877169604   |
|       8000      |      2      |      0,7       |    1,63673505740471    |
|       8000      |      2      |      0,75      |   1,5521827499677407   |
|       8000      |      2      |      0,8       |   1,5555735521939427   |
|       8000      |      2      |      0,85      |   1,6501050199945422   |
|       8000      |      2      |      0,9       |   1,591839880861463    |
|       8000      |      2      |      0,95      |   1,4836984357995062   |
|       8000      |      2      |      1,0       |   1,6154360162297294   |
|       8000      |      3      |      0,05      |   2,8756069981939727   |
|       8000      |      3      |      0,1       |   2,2256105632535563   |
|       8000      |      3      |      0,15      |   1,6036490769716119   |
|       8000      |      3      |      0,2       |   1,137261909314741    |
|       8000      |      3      |      0,25      |   0,734405801821123    |
|       8000      |      3      |      0,3       |   0,6102953145642755   |
|       8000      |      3      |      0,35      |   0,6303642811473408   |
|       8000      |      3      |      0,4       |   0,5360229963139479   |
|       8000      |      3      |      0,45      |   0,5035538503399737   |
|       8000      |      3      |      0,5       |  0,30970510443371874   |
|       8000      |      3      |      0,55      |  0,24685176102600542   |
|       8000      |      3      |      0,6       |   0,2965413620048718   |
|       8000      |      3      |      0,65      |   0,2905915640319758   |
|       8000      |      3      |      0,7       |  0,20797720152152843   |
|       8000      |      3      |      0,75      |  0,22504866797728815   |
|       8000      |      3      |      0,8       |   0,3173736859102915   |
|       8000      |      3      |      0,85      |   0,1448925058077858   |
|       8000      |      3      |      0,9       |   0,1871172077196159   |
|       8000      |      3      |      0,95      |  0,18935788238495585   |
|       8000      |      3      |      1,0       |  0,15742170017455295   |
|       8000      |      4      |      0,05      |   2,503568299150252    |
|       8000      |      4      |      0,1       |   1,105275808703134    |
|       8000      |      4      |      0,15      |   0,6032272091492198   |
|       8000      |      4      |      0,2       |   0,3336645328066306   |
|       8000      |      4      |      0,25      |  0,21312475608983997   |
|       8000      |      4      |      0,3       |  0,10645418233439434   |
|       8000      |      4      |      0,35      |  0,046826986380044185  |
|       8000      |      4      |      0,4       |  0,029034452409457602  |
|       8000      |      4      |      0,45      |  0,035166335930566624  |
|       8000      |      4      |      0,5       |  0,012712293844332727  |
|       8000      |      4      |      0,55      |  0,019404508494569577  |
|       8000      |      4      |      0,6       |  0,014759083647735432  |
|       8000      |      4      |      0,65      |  0,011011678270713362  |
|       8000      |      4      |      0,7       |  0,010889179935207851  |
|       8000      |      4      |      0,75      |  0,007586490465432002  |
|       8000      |      4      |      0,8       | 0,0074874513866468265  |
|       8000      |      4      |      0,85      | 0,0063374313640035115  |
|       8000      |      4      |      0,9       |  0,00544785727245765   |
|       8000      |      4      |      0,95      |  0,004890654771078745  |
|       8000      |      4      |      1,0       |  0,004884463849956056  |
|       8000      |      5      |      0,05      |   1,2846024477851952   |
|       8000      |      5      |      0,1       |   0,6267804078530991   |
|       8000      |      5      |      0,15      |   0,2620780262633365   |
|       8000      |      5      |      0,2       |  0,039854720728017705  |
|       8000      |      5      |      0,25      |  0,037102712000765294  |
|       8000      |      5      |      0,3       |  0,01300078465370123   |
|       8000      |      5      |      0,35      |  0,00587145151088903   |
|       8000      |      5      |      0,4       |  0,004464499710681944  |
|       8000      |      5      |      0,45      |  0,002074603621975148  |
|       8000      |      5      |      0,5       | 0,0019481239824419756  |
|       8000      |      5      |      0,55      | 0,0014310871586029296  |
|       8000      |      5      |      0,6       | 0,0006006484002600765  |
|       8000      |      5      |      0,65      | 0,0009319441358198741  |
|       8000      |      5      |      0,7       | 0,0005797186853192145  |
|       8000      |      5      |      0,75      | 0,0005171453791135192  |
|       8000      |      5      |      0,8       | 0,0005071620597550014  |
|       8000      |      5      |      0,85      | 0,00040797910722080325 |
|       8000      |      5      |      0,9       |  0,000308300747054615  |
|       8000      |      5      |      0,95      | 0,0003951061302067504  |
|       8000      |      5      |      1,0       | 0,0032097090736192824  |
|       8000      |      6      |      0,05      |   1,9942126124056199   |
|       8000      |      6      |      0,1       |  0,28939211858942465   |
|       8000      |      6      |      0,15      |   0,0527838732893121   |
|       8000      |      6      |      0,2       |  0,020718513811570367  |
|       8000      |      6      |      0,25      |  0,007187852507008808  |
|       8000      |      6      |      0,3       | 0,0009537823597750855  |
|       8000      |      6      |      0,35      | 0,0014070485085358022  |
|       8000      |      6      |      0,4       | 0,0005266949863690415  |
|       8000      |      6      |      0,45      | 0,00027225319064696346 |
|       8000      |      6      |      0,5       | 0,0004888350169889106  |
|       8000      |      6      |      0,55      | 9,362123391756364e-05  |
|       8000      |      6      |      0,6       | 0,0001391471236759278  |
|       8000      |      6      |      0,65      | 7,319633416825381e-05  |
|       8000      |      6      |      0,7       | 7,018211698800578e-05  |
|       8000      |      6      |      0,75      | 6,794529138698666e-05  |
|       8000      |      6      |      0,8       | 5,2653160108636885e-05 |
|       8000      |      6      |      0,85      | 5,475969797903636e-05  |
|       8000      |      6      |      0,9       | 8,975751691553555e-06  |
|       8000      |      6      |      0,95      | 4,267617401767871e-12  |
|       8000      |      6      |      1,0       |          nan           |
|       8000      |      7      |      0,05      |   1,2729746631277141   |
|       8000      |      7      |      0,1       |  0,17113312873753228   |
|       8000      |      7      |      0,15      |  0,06608649219031454   |
|       8000      |      7      |      0,2       |  0,009579229452240096  |
|       8000      |      7      |      0,25      | 0,0043314244043272405  |
|       8000      |      7      |      0,3       | 0,0008381375730209982  |
|       8000      |      7      |      0,35      | 0,0008634045222447847  |
|       8000      |      7      |      0,4       | 0,0002922714303704409  |
|       8000      |      7      |      0,45      | 0,00013669184313506313 |
|       8000      |      7      |      0,5       | 0,00010351675388583947 |
|       8000      |      7      |      0,55      | 0,00019350764837853428 |
|       8000      |      7      |      0,6       | 3,450302063221669e-05  |
|       8000      |      7      |      0,65      | 5,221302499860138e-05  |
|       8000      |      7      |      0,7       |  8,83140350461496e-05  |
|       8000      |      7      |      0,75      | 4,1174654700660895e-05 |
|       8000      |      7      |      0,8       | 9,499277608119046e-05  |
|       8000      |      7      |      0,85      |  0,006752049139739677  |
|       8000      |      7      |      0,9       |          nan           |
|       8000      |      7      |      0,95      |          nan           |
|       8000      |      7      |      1,0       |          nan           |
